pack_code,pack_name,type_code,type_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,subname,text,real_text,quantity,skill_willpower,skill_intellect,skill_combat,skill_agility,health,health_per_investigator,sanity,deck_limit,real_slot,traits,real_traits,deck_requirements,deck_options,flavor,illustrator,is_unique,permanent,double_sided,back_text,back_flavor,octgn_id,url,imagesrc,backimagesrc,duplicated_by,alternated_by,cost,xp,slot,subtype_code,subtype_name,errata_date,skill_wild,restrictions,tags,victory,enemy_damage,enemy_fight,enemy_evade,hidden,exile,linked_to_code,linked_to_name,linked_card,enemy_horror,faction2_code,faction2_name,bonded_cards,bonded_to,bonded_count,shroud,clues,alternate_of_code,alternate_of_name,duplicate_of_code,duplicate_of_name,faction3_code,faction3_name,customization_text,customization_change,customization_options
wgd,Where the Gods Dwell,asset,Asset,seeker,Seeker,279,False,False,06279,Old Book of Lore,Old Book of Lore,,"Uses (2 secrets).
[action] Exhaust Old Book of Lore: Choose an investigator at your location. That investigator searches the top 3 cards of their deck for a card, draws it, and shuffles their deck. Then, you may spend 1 secret to have that investigator immediately play that card, reducing its cost by 2.","Uses (2 secrets).
[action] Exhaust Old Book of Lore: Choose an investigator at your location. That investigator searches the top 3 cards of their deck for a card, draws it, and shuffles their deck. Then, you may spend 1 secret to have that investigator immediately play that card, reducing its cost by 2.",2,1.0,1.0,,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,,Dimitri Bielak,False,False,False,,,d548116f-7ded-4dc8-8457-cfba3ee719ba,https://arkhamdb.com/card/06279,/bundles/cards/06279.png,,['01686'],,2.0,3.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wgd,Where the Gods Dwell,asset,Asset,rogue,Rogue,280,False,False,06280,Garrote Wire,Garrote Wire,,"[fast] During your turn, exhaust Garrote Wire: <b>Fight.</b> You get +2 [combat] for this attack. Use only on an enemy with exactly 1 remaining health.","[fast] During your turn, exhaust Garrote Wire: <b>Fight.</b> You get +2 [combat] for this attack. Use only on an enemy with exactly 1 remaining health.",2,,,1.0,,,False,,2.0,Accessory,Item. Weapon.,Item. Weapon.,,,,Stephen Somers,False,False,False,,,c32f1588-5b49-44b3-a7cc-ca0c50ba758a,https://arkhamdb.com/card/06280,/bundles/cards/06280.png,,,,2.0,2.0,Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wgd,Where the Gods Dwell,asset,Asset,rogue,Rogue,281,False,False,06281,Delilah O'Rourke,Delilah O'Rourke,Syndicate Assassin,"You get +1 [combat] and +1 [agility].
[fast] Exhaust Delilah O'Rourke and spend X resources: Choose an enemy at your location. Deal 1 damage to the chosen enemy (2 damage instead if that enemy is exhausted). X is the chosen enemy's evade value.","You get +1 [combat] and +1 [agility].
[fast] Exhaust Delilah O'Rourke and spend X resources: Choose an enemy at your location. Deal 1 damage to the chosen enemy (2 damage instead if that enemy is exhausted). X is the chosen enemy's evade value.",2,,,1.0,1.0,3.0,False,2.0,2.0,Ally,Ally. Criminal. Syndicate.,Ally. Criminal. Syndicate.,,,"""Sheldon? O'Bannion? Don't care. Just as long as I get paid.""",Drazenka Kimpel,True,False,False,,,c0e5f253-8d59-4754-9a03-d14bdd8c73bc,https://arkhamdb.com/card/06281,/bundles/cards/06281.png,,,,3.0,3.0,Ally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wgd,Where the Gods Dwell,asset,Asset,neutral,Neutral,285,False,False,06285,The Black Cat,The Black Cat,"A Liar, or a Prophet, or Both","Anytime you reveal a [tablet], [elder_thing], or [elder_sign] symbol during a skill test, you may choose to use the following effects instead of that symbol's normal effects:
[tablet]: -1. The Black Cat takes 1 direct damage.
[elder_thing]: -1. The Black Cat takes 1 direct horror.
[elder_sign]: +5. Heal all damage and horror from The Black Cat.","Anytime you reveal a [tablet], [elder_thing], or [elder_sign] symbol during a skill test, you may choose to use the following effects instead of that symbol's normal effects:
[tablet]: -1. The Black Cat takes 1 direct damage.
[elder_thing]: -1. The Black Cat takes 1 direct horror.
[elder_sign]: +5. Heal all damage and horror from The Black Cat.",2,,,,,3.0,False,3.0,2.0,Ally,Ally. Avatar. Dreamlands.,Ally. Avatar. Dreamlands.,,,,Derek D. Edgell,True,False,False,,,cade5db1-861f-4d26-984d-8d09d4b8baba,https://arkhamdb.com/card/06285,/bundles/cards/06285.png,,,,2.0,5.0,Ally,,,,2.0,,hd.hh.,,,,,,,,,,,,,,,,,,,,,,,,,,
har,Harvey Walters,asset,Asset,seeker,Seeker,5,False,False,60205,Arcane Enlightenment,Arcane Enlightenment,,"Your maximum hand size is increased by 1.
You have 1 additional hand slot, which can only be used to hold a [[Tome]] asset.","Your maximum hand size is increased by 1.
You have 1 additional hand slot, which can only be used to hold a [[Tome]] asset.",2,2.0,,,,,False,,2.0,Arcane,Ritual.,Ritual.,,,An augmented mind can memorize entire volumes of books.,Matt Bradbury,False,False,False,,,8ea48ed7-4f5a-4af5-99d9-cccc6fbd1aa4,https://arkhamdb.com/card/60205,/bundles/cards/60205.png,,,,2.0,0.0,Arcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,Harvey Walters,asset,Asset,seeker,Seeker,6,False,False,60206,Celaeno Fragments,Celaeno Fragments,Book of Books,"While you have...
- ...5 or more cards in hand, you get +1 [intellect].
- ...10 or more cards in hand, you get +1 [willpower].
- ...15 or more cards in hand, you get +1 [intellect].","While you have...
- ...5 or more cards in hand, you get +1 [intellect].
- ...10 or more cards in hand, you get +1 [willpower].
- ...15 or more cards in hand, you get +1 [intellect].",2,,1.0,,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,,Dimitri Bielak,True,False,False,,,f7b46a50-f42f-4706-8e3d-9ff4a5b859bf,https://arkhamdb.com/card/60206,/bundles/cards/60206.png,,,,1.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,Harvey Walters,event,Event,seeker,Seeker,24,False,False,60224,Cryptic Writings,Cryptic Writings,,"Gain 3 resources (4 resources instead if you have 10 or more other cards in hand).
[reaction] After you draw Cryptic Writings during your turn: Play it.","Gain 3 resources (4 resources instead if you have 10 or more other cards in hand).
[reaction] After you draw Cryptic Writings during your turn: Play it.",2,,1.0,,,,False,,2.0,,Insight.,Insight.,,,"""...these are few as compared with those in the languages I cannot understand."" - H. P. Lovecraft, ""The Statement of Randolph Carter""",Anna Christenson,False,False,False,,,9b177615-172e-481c-bc94-b4912620543d,https://arkhamdb.com/card/60224,/bundles/cards/60224.png,,,,0.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,Harvey Walters,event,Event,seeker,Seeker,26,False,False,60226,Mind over Matter,Mind over Matter,,"Fast. Play during your turn.
Until the end of the round, add your [intellect] to your [combat] and [agility]. Draw 1 card.","Fast. Play during your turn.
Until the end of the round, add your [intellect] to your [combat] and [agility]. Draw 1 card.",2,,,1.0,1.0,,False,,2.0,,Insight.,Insight.,,,,Maggie Ivy,False,False,False,,,aa4aef04-a7e7-4021-809f-07c1b512dda1,https://arkhamdb.com/card/60226,/bundles/cards/60226.png,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,6,False,False,60406,Scrying Mirror,Scrying Mirror,,"Uses (4 secrets).
[reaction] After a skill test at your location begins, exhaust Scrying Mirror and spend 1 secret: Perform the ""reveal chaos token"" step of the test now <i>(before committing cards)</i>, instead of after committing cards.","Uses (4 secrets).
[reaction] After a skill test at your location begins, exhaust Scrying Mirror and spend 1 secret: Perform the ""reveal chaos token"" step of the test now <i>(before committing cards)</i>, instead of after committing cards.",2,,1.0,,,,False,,2.0,Hand,Item. Charm.,Item. Charm.,,,,Drazenka Kimpel,False,False,False,,,cae0d842-ecee-4646-a1a8-532187e1cbb4,https://arkhamdb.com/card/60406,/bundles/cards/60406.png,,,,3.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,7,False,False,60407,Azure Flame,Azure Flame,,"Uses (4 charges).
[action] Spend 1 charge: <b>Fight.</b> This attack uses [willpower] instead of [combat] and deals +1 damage. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this attack, take 1 damage.","Uses (4 charges).
[action] Spend 1 charge: <b>Fight.</b> This attack uses [willpower] instead of [combat] and deals +1 damage. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this attack, take 1 damage.",2,,,1.0,,,False,,2.0,Arcane,Spell.,Spell.,,,,Greg Bobrowski,False,False,False,,,00cf220f-967b-420c-8691-8c2f7afca3b1,https://arkhamdb.com/card/60407,/bundles/cards/60407.png,,,,3.0,0.0,Arcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,8,False,False,60408,Clairvoyance,Clairvoyance,,"Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> Investigate using [willpower] instead of [intellect]. If you succeed, discover 1 additional clue at this location. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this investigation, take 1 horror.","Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> Investigate using [willpower] instead of [intellect]. If you succeed, discover 1 additional clue at this location. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this investigation, take 1 horror.",2,,1.0,,,,False,,2.0,Arcane,Spell.,Spell.,,,,Stanislav Dikolenko,False,False,False,,,746450d2-1e72-4f56-bf36-98966d2e5b01,https://arkhamdb.com/card/60408,/bundles/cards/60408.png,,,,4.0,0.0,Arcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,11,False,False,60411,Crystal Pendulum,Crystal Pendulum,,"You get +1 [willpower].
[reaction] After a skill test at your location begins, exhaust Crystal Pendulum: Name a number. If this test succeeds by that number or fails by that number, draw 1 card.","You get +1 [willpower].
[reaction] After a skill test at your location begins, exhaust Crystal Pendulum: Name a number. If this test succeeds by that number or fails by that number, draw 1 card.",2,1.0,,,,,False,,2.0,Accessory,Item. Charm.,Item. Charm.,,,,Drazenka Kimpel,False,False,False,,,102f50bb-bb4e-414d-9c7a-ba49b63c9356,https://arkhamdb.com/card/60411,/bundles/cards/60411.png,,,,2.0,0.0,Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,22,False,False,60422,Robes of Endless Night,Robes of Endless Night,,"[reaction] When you play a [[Spell]] card, exhaust Robes of Endless Night: Reduce the cost of that card by 1. Playing that card does not provoke attacks of opportunity.","[reaction] When you play a [[Spell]] card, exhaust Robes of Endless Night: Reduce the cost of that card by 1. Playing that card does not provoke attacks of opportunity.",2,1.0,,,1.0,2.0,False,,2.0,Body,Item. Clothing.,Item. Clothing.,,,Dark is the abyss without. Bright is the abyss within.,Greg Bobrowski,False,False,False,,,dee547af-3c7c-4342-aa8c-9d5b27fcc75d,https://arkhamdb.com/card/60422,/bundles/cards/60422.png,,,,2.0,2.0,Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,asset,Asset,mystic,Mystic,27,False,False,60427,Ineffable Truth,Ineffable Truth,,"Uses (3 charges).
[action] Spend 1 charge: <b>Evade.</b> This evasion attempt uses [willpower] instead of [agility]. You get +2 [willpower] for this evasion attempt. If you succeed, deal 1 damage to the evaded enemy. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this evasion attempt, lose 1 resource.","Uses (3 charges).
[action] Spend 1 charge: <b>Evade.</b> This evasion attempt uses [willpower] instead of [agility]. You get +2 [willpower] for this evasion attempt. If you succeed, deal 1 damage to the evaded enemy. If an [elder_sign], ""+1,"" or ""0"" token is revealed during this evasion attempt, lose 1 resource.",2,1.0,,,1.0,,False,,2.0,Arcane,Spell.,Spell.,,,,Romana Kendelic,False,False,False,,,b1f90d47-bc4a-41e6-9f58-052186f5c564,https://arkhamdb.com/card/60427,/bundles/cards/60427.png,,,,3.0,3.0,Arcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,Jacqueline Fine,event,Event,mystic,Mystic,29,False,False,60429,Recharge,Recharge,,"Choose a [[Spell]] or [[Relic]] asset controlled by an investigator at your location and reveal a random chaos token from the chaos bag. If you reveal a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol, add 1 charge to the chosen asset. Otherwise, add 4 charges to the chosen asset.","Choose a [[Spell]] or [[Relic]] asset controlled by an investigator at your location and reveal a random chaos token from the chaos bag. If you reveal a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol, add 1 charge to the chosen asset. Otherwise, add 4 charges to the chosen asset.",2,3.0,,,,,False,,2.0,,Spell.,Spell.,,,,Martin de Diego Sádaba,False,False,False,,,d574dcd3-766f-4f6e-a82e-316489946be5,https://arkhamdb.com/card/60429,/bundles/cards/60429.png,,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,asset,Asset,guardian,Guardian,5,False,False,60105,Boxing Gloves,Boxing Gloves,,"You get +1 [combat] while fighting.
[reaction] After you defeat an enemy, exhaust Boxing Gloves: Search the top 6 cards of your deck for a [[Spirit]] event and add it to your hand. Shuffle your deck.","You get +1 [combat] while fighting.
[reaction] After you defeat an enemy, exhaust Boxing Gloves: Search the top 6 cards of your deck for a [[Spirit]] event and add it to your hand. Shuffle your deck.",2,,,1.0,,,False,,2.0,Hand x2,Item. Weapon.,Item. Weapon.,,,,Robert Laskey,False,False,False,,,c7596c16-3d7b-4162-8218-666d33f48ad5,https://arkhamdb.com/card/60105,/bundles/cards/60105.png,,,,3.0,0.0,Hand x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,event,Event,guardian,Guardian,11,False,False,60111,Clean Them Out,Clean Them Out,,"<b>Fight.</b> When this action begins, gain 2 resources.","<b>Fight.</b> When this action begins, gain 2 resources.",2,1.0,,1.0,,,False,,2.0,,Spirit. Tactic.,Spirit. Tactic.,,,Time to tighten some screws.,Patrick McEvoy,False,False,False,,,68703d00-d427-4e0e-8f8b-2a6001152e62,https://arkhamdb.com/card/60111,/bundles/cards/60111.png,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,event,Event,guardian,Guardian,12,False,False,60112,Counterpunch,Counterpunch,,"Fast. Play after an enemy attacks you, even if that attack was canceled.
<b>Fight.</b> This attack targets the attacking enemy.","Fast. Play after an enemy attacks you, even if that attack was canceled.
<b>Fight.</b> This attack targets the attacking enemy.",2,,,1.0,1.0,,False,,2.0,,Spirit. Tactic.,Spirit. Tactic.,,,,Patrick McEvoy,False,False,False,,,50145a10-bb9d-4773-9d73-7925cb839a86,https://arkhamdb.com/card/60112,/bundles/cards/60112.png,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,event,Event,guardian,Guardian,17,False,False,60117,One-Two Punch,One-Two Punch,,"<b>Fight.</b> You get +1 [combat] for this attack. If you succeed, you may fight that enemy again. You get +2 [combat] and deal +1 damage for that attack.","<b>Fight.</b> You get +1 [combat] for this attack. If you succeed, you may fight that enemy again. You get +2 [combat] and deal +1 damage for that attack.",2,,,1.0,,,False,,2.0,,Spirit. Tactic.,Spirit. Tactic.,,,Nathaniel is renowned for his rapid left jab and right cross signature move.,Patrick McEvoy,False,False,False,,,977aa9cc-dbc6-4295-9f62-7977fb7f0cf8,https://arkhamdb.com/card/60117,/bundles/cards/60117.png,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,event,Event,guardian,Guardian,23,False,False,60123,"""Get over here!""","""Get over here!""",,"Fast. Play during any [free] window.
<b>Engage. Fight.</b> Choose a non-[[Elite]] enemy up to 2 locations away. Move that enemy to your location, engage it, and attack it.","Fast. Play during any [free] window.
<b>Engage. Fight.</b> Choose a non-[[Elite]] enemy up to 2 locations away. Move that enemy to your location, engage it, and attack it.",2,2.0,,1.0,,,False,,2.0,,Spirit. Tactic.,Spirit. Tactic.,,,,Derek D. Edgell,False,False,False,,,965d7a83-600c-4b25-b97b-d3596336e37f,https://arkhamdb.com/card/60123,/bundles/cards/60123.png,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nat,Nathaniel Cho,event,Event,guardian,Guardian,24,False,False,60124,Lesson Learned,Lesson Learned,,"Fast. Play after you take damage from an enemy attack.
Discover 2 clues at your location.","Fast. Play after you take damage from an enemy attack.
Discover 2 clues at your location.",2,1.0,2.0,,,,False,,2.0,,Insight. Spirit.,Insight. Spirit.,,,,Patrick McEvoy,False,False,False,,,bcd17fd2-970c-4329-a722-1c3d1223f66d,https://arkhamdb.com/card/60124,/bundles/cards/60124.png,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ste,Stella Clark,asset,Asset,survivor,Survivor,5,False,False,60505,.18 Derringer,.18 Derringer,,"Uses (2 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You get +2 [combat] and deal +1 damage for this attack. If you fail, place 1 ammo on .18 Derringer.","Uses (2 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You get +2 [combat] and deal +1 damage for this attack. If you fail, place 1 ammo on .18 Derringer.",2,,,1.0,,,False,,2.0,Hand,Item. Weapon. Firearm. Illicit.,Item. Weapon. Firearm. Illicit.,,,,Tiziano Baracchi,False,False,False,,,647c16f4-2f90-4e4a-adb2-3735007db376,https://arkhamdb.com/card/60505,/bundles/cards/60505.png,,,,3.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ste,Stella Clark,asset,Asset,survivor,Survivor,6,False,False,60506,Grimm's Fairy Tales,Grimm's Fairy Tales,,"Uses (4 secrets).
[reaction] After an investigator at your location fails a skill test by 2 or more, exhaust Grimm's Fairy Tales and spend 1 secret: Heal 1 horror from that investigator.","Uses (4 secrets).
[reaction] After an investigator at your location fails a skill test by 2 or more, exhaust Grimm's Fairy Tales and spend 1 secret: Heal 1 horror from that investigator.",2,1.0,,,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,,Robert Laskey,False,False,False,,,b293f961-11c2-4ae9-8bc6-0b5763e6b87f,https://arkhamdb.com/card/60506,/bundles/cards/60506.png,,,,2.0,0.0,Hand,,,,,,hh.,,,,,,,,,,,,,,,,,,,,,,,,,,
ste,Stella Clark,asset,Asset,survivor,Survivor,7,False,False,60507,Old Keyring,Old Keyring,,"Uses (2 keys). If there are no keys on Old Keyring, discard it.
[action]: <b>Investigate.</b> Your location gets -2 shroud for this investigation. If you succeed, remove 1 key from Old Keyring.","Uses (2 keys). If there are no keys on Old Keyring, discard it.
[action]: <b>Investigate.</b> Your location gets -2 shroud for this investigation. If you succeed, remove 1 key from Old Keyring.",2,,1.0,,,,False,,2.0,Hand,Item. Tool.,Item. Tool.,,,,Robert Laskey,False,False,False,,,3fc49b60-6585-4bee-a92d-46ff76ece3d4,https://arkhamdb.com/card/60507,/bundles/cards/60507.png,,,,1.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
